region,cs,freq,ml,el,cswc,wc,tweet,author,lat,lon,,,,,,,,,,,,
o,f,,,,,17, @BonsaiSky: The more some media outlets demonize Muslims (intentionally or unintentionally) the more people will embrace Islam.  , heyhanimajxvi,8.486906,124.639494,,,,,,,,,,,,
o,f,0,,,,21, Impresses by the performance of @drose give limited minutes but still scored 13 points and dished out 5 assists wiw #theRETURN, RicohIshii,8.486917,124.629409,,,,,,,,,,,,
o,f,0,,,,4, @kianiiing @Itsmeangelescol aw okieeee, FryzzlAnn,8.487043,124.659105,,,,,,,,,,,,
o,f,0,,,,2, Kath sakang!!, kahniellovers,8.487058,124.598108,,,,,,,,,,,,
o,f,0,,,,2, DJ bungi, kahniellovers,8.487059,124.598109,,,,,,,,,,,,
o,f,0,,,,3, I love jadine, kahniellovers,8.487059,124.598108,,,,,,,,,,,,
o,f,0,,,,1, Idkkkkkk, caliegan14,8.487084,124.643668,,,,,,,,,,,,
o,f,0,,,,3, HAHAHAHAHA \ud83d \ude02, bernardoxchandy,8.487088,124.639035,,,,,,,,,,,,
o,f,0,,,,1, HELLO, bernardoxchandy,8.487088,124.639032,,,,,,,,,,,,
o,f,0,,,,1, Hiiiiiiiiiiii, bernardoxchandy,8.487088,124.639032,,,,,,,,,,,,
o,f,0,,,,10, kabago bago lang dto eh anung pinaglalaban mo?kaiyak ah, bernardoxchandy,8.487088,124.639033,,,,,,,,,,,,
o,f,0,,,,8, Kaloka hahaha sabagay gnito kase eh \n -__-#, bernardoxchandy,8.487088,124.639033,,,,,,,,,,,,
o,f,0,,,,6, kukulitin ko nlng mamaya si mama, bernardoxchandy,8.487088,124.639033,,,,,,,,,,,,
o,f,0,,,,4, wla akong gana mtulog, bernardoxchandy,8.487088,124.639032,,,,,,,,,,,,
o,f,0,,,,4, at akoy mliligo na, bernardoxchandy,8.487089,124.639032,,,,,,,,,,,,
o,f,0,,,,1, backk, bernardoxchandy,8.487089,124.639034,,,,,,,,,,,,
o,f,0,,,,13, Can I just be absent for atleast 1 day?I literally need it, bernardoxchandy,8.487089,124.639034,,,,,,,,,,,,
o,f,0,,,,10, Magtanong kayo pra happeh2 \ud83d \ude02 http://t.co/0qlmbBi2pT, bernardoxchandy,8.487089,124.639034,,,,,,,,,,,,
o,f,0,,,,9, Magtanong nman kayo oh huhu http://t.co/0qlmbBi2pT, bernardoxchandy,8.487089,124.639033,,,,,,,,,,,,
o,f,0,,,,5, Here at Pastor Chris' crib :), grexx501,8.487297,124.636963,,,,,,,,,,,,
o,f,0,,,,3, Blessings 11:11, RicohIshii,8.487342,124.629637,,,,,,,,,,,,
o,f,0,,,,14, #Instaliker of the day! Thanks bess masoy06sleepyheads .. (^_^') @ Jayjazzterz Crib http://t.co/EalIUeydUk , jayjazzterz,8.487344,124.621886,,,,,,,,,,,,
o,f,,,,,18, Tonic water+oroes+cigar+text buddy+rain= wonderful sunday afternoon! (^_^') #HO @ Jayjazzterz Crib http://t.co/r3Dy8sRqRy, jayjazzterz,8.487344,124.621886,,,,,,,,,,,,
o,f,0,,,,25, Nobody is interested in your status about watching a movie having self made maggi and listening to Enrique's song UNLESS YOU ARE A GIRL., xtine_joi,8.487347,124.627195,,,,,,,,,,,,
o,f,0,,,,5, @itsmiadurano http://t.co/1HrJIqf627, tikimatsura,8.487376,124.626266,,,,,,,,,,,,
o,f,0,,,,1, Sleepy, tikimatsura,8.487396,124.626271,,,,,,,,,,,,
o,f,0,,?,,8, @FlyingSwags @dalevillano okay ra na dale \ud83d \ude0c, RobbyxCarpio,8.487436,124.629874,,,,,,,,,,,,
o,f,0,,,,9, 11/07/2014 \ud83d \udc95 http://t.co/4kLFuCLIUI, Heselnuts,8.487443,124.599669,,,,,,,,,,,,
o,f,0,,,,2, Jgh wiw, Heselnuts,8.487444,124.599669,,,,,,,,,,,,
o,f,0,,,,7, Kanus-a ko muanha sa inyoooo @aaaprilbutaslac, Heselnuts,8.487446,124.599654,,,,,,,,,,,,
o,f,0,,,,6, Char gyd kaayo ko oy hahahahaha, Heselnuts,8.487448,124.599644,,,,,,,,,,,,
o,f,0,,,,7, Work x Breakfast http://t.co/f8kbEXdDCW, Heselnuts,8.487449,124.599645,,,,,,,,,,,,
o,f,0,,,,3, @fluffyjimamon @hellokittyRine INDEED ., thatgirlynaa,8.487626,124.652117,,,,,,,,,,,,
o,f,0,,,,7, Barkada nako si @BerryDaPlatypus! \ud83d \udc4a hahaha, RobbyxCarpio,8.488066,124.651041,,,,,,,,,,,,
o,f,0,,,,8, REUNITED #KG @ Lifestyle District http://t.co/JpiAoHSCKf, sw8claire,8.488078,124.650638,,,,,,,,,,,,
o,f,0,,,,25, I'm not heartbroken nor depressed nor desperate to move on. It's just me wanting to save more water. \u2026 http://t.co/CKueyMCO2X  , BlueReese,8.4882,124.651524,,,,,,,,,,,,
o,f,0,,,,6, @suzanneitis @graceeymaceey I'm broke af :/, fitaaahmaldita,8.488208,124.733837,,,,,,,,,,,,
o,f,0,,,,3, @kateeeeeeh SIGE BAAAAAAAA, camelaaaaaa,8.488675,124.736773,,,,,,,,,,,,
o,f,0,,,,5, 567 days haaaa \ud83d \udc95, camelaaaaaa,8.488833,124.736957,,,,,,,,,,,,
o,f,0,,,,15, new pad new school and new environment \u263a \ufe0f #B11 #cvrrpad http://t.co/8XrZSY2E9S, kerendoo,8.488853,124.639327,,,,,,,,,,,,
o,f,0,,,,3, @kateeeeeeh LAGE BAAAAAAA, camelaaaaaa,8.488925,124.737148,,,,,,,,,,,,
o,f,0,,,,3, day one today :)))))))), dimplesrellama,8.489074,124.602134,,,,,,,,,,,,
o,f,0,,,,11, #rootbeer #drink #beverage #saturday :3 @ Savemore Kauswagan http://t.co/66QyaTsoTa, MochaYC,8.489332,124.638274,,,,,,,,,,,,
o,f,0,,,,1, Nvr!, ParasNaBata,8.489505,124.736407,,,,,,,,,,,,
o,f,0,,,,2, Shit.nvr!, ParasNaBata,8.489505,124.736406,,,,,,,,,,,,
o,f,0,,,,11, Why must mornings always be so hard \ud83d \ude34 \ud83d \ude34, Larzila,8.489583,124.637317,,,,,,,,,,,,
o,f,0,,,,14, I'm alive. Thank you God. Another day another life. Positive vibes only! :3  , assiretenob,8.489658,124.571087,,,,,,,,,,,,
o,f,0,e,,,5, Let that thought sink in!!!  , assiretenob,8.489811,124.570937,,,,,,,,,,,,
o,f,0,,,,8, Sayo sa buntag lain na ang ginhawa x, Castrojocelle,8.489962,124.632207,,,,,,,,,,,,
o,f,0,,,,3, @marcoalmira * \ud83d \ude02, Kikiiiiing,8.489976,124.647591,,,,,,,,,,,,
o,f,0,,,,3, Good morning \u263a, Castrojocelle,8.489997,124.631667,,,,,,,,,,,,
o,f,0,,,,25, @ItsLifeFact: We act like a couple but I don't get why aren't we together yet. \ud83d \ude2d \ud83d \ude2d \ud83d \ude25 \ud83d \ude22, rpijmesa,8.490207,124.644682,,,,,,,,,,,,
o,f,0,,,,6, @praaanscamaro haha sure? What course owlyyy?, rpijmesa,8.490208,124.644683,,,,,,,,,,,,
o,f,0,,,,6, @praaanscamaro hahaha lol :) good luck owlyy, rpijmesa,8.490232,124.644705,,,,,,,,,,,,
o,f,0,,,,7, Kuryente pls bumalik ka naaaa hu hu, Heselnuts,8.490259,124.600772,,,,,,,,,,,,
o,f,0,c,,,7, @aabbbyyyyyyy magbalik ragyapon mo oyyyyy. \ud83d \ude12, kayerrybells,8.490439,124.628781,,,,,,,,,,,,
o,f,0,,,,7, @CallMeLehryns halaaaa unsa mana imong pasabot? zz, kayerrybells,8.490439,124.628781,,,,,,,,,,,,
o,f,0,x,,,10, @sdfgxcvbnm @diannachiu @TheAmazingEzel @jaesilaga @lourenipsum @emaaaaazing @bellelaideroona @prinsesamikai @Danielicious16 @sabiodave  , Boying06,8.490509,124.65008,,,,,,,,,,,,
o,f,0,,,,7, goodmorning ((: ilysm!!!! @bernardokath @imdanielpadilla \u2665 \u2665 \u2665  , camilaruigeeee,8.490564,124.739657,,,,,,,,,,,,
o,f,0,,,,3, omw to school!!  , camilaruigeeee,8.490566,124.739656,,,,,,,,,,,,
o,f,0,,,,5, On my way to downtown., cathselim,8.490852,124.615169,,,,,,,,,,,,
o,f,0,,,,13, Tan awa gni @GMabano @reycabenrio @tentatelle @vanssoot @ iba pa ! \n https://t.co/p5TE9zXsBd, soInloveWithYah,8.491236,124.593562,,,,,,,,,,,,
o,f,0,,,,5, School I miss you :p, Yiiingying,8.491662,124.596024,,,,,,,,,,,,
o,f,0,,,,4, @Steffgirlfrand can you not?, Amornervosa,8.492211,124.654014,,,,,,,,,,,,
o,f,0,,,,15, @ThatBucketList: Some people really need to learn this http://t.co/V4vGn7s3Sq this \ud83d \ude09, Amornervosa,8.492213,124.654014,,,,,,,,,,,,
o,f,0,,,,5, I need a break. #char, angelashekinah,8.492289,124.612782,,,,,,,,,,,,
o,f,0,c,,,7, Murag dugay2 nko way gawas sa balay., angelashekinah,8.492289,124.612782,,,,,,,,,,,,
o,f,0,,,,6, Go Army \ud83d \ude01 \ud83d \ude4f, ItsMehPchan,8.492363,124.603642,,,,,,,,,,,,
o,f,0,,,,18, \ud83d \ude02 \ud83d \ude0a \ud83d \ude48 \ud83d \ude4a @ TUSCANIA SUBDIVISION Kauswagan Cagayan de Oro http://t.co/N0un4aqRpU, yu_Sha11,8.492378,124.638419,,,,,,,,,,,,
o,f,0,,,,5, @aabbbyyyyyyy \ud83d \ude23 \ud83d \ude12, kayerrybells,8.492497,124.628612,,,,,,,,,,,,
o,f,0,,,,13, I didn't answer any of his calls this time. \u270c @chandlt @paupaduganan, joanrizelle,8.492627,124.594079,,,,,,,,,,,,
o,f,0,,,,11, Normal face -_- @ Zone 4 Agusan Cdo http://t.co/3o6lsSzYQZ, MissJenHermoso,8.493055,124.742793,,,,,,,,,,,,
o,f,0,,,,8, @bernardokath: Mara xx Mara http://t.co/nUrs40Zw86, impearldawn,8.493171,124.619318,,,,,,,,,,,,
o,f,0,,,,7, #NowWatching Third Person with Mommy. \ud83d \ude0a, joanrizelle,8.49318,124.593983,,,,,,,,,,,,
o,f,0,,,,16, Visiting my great grandparents \ud83d \ude18 \u2665 \ud83d \udc7c goodmorning twitter \u2600 http://t.co/UxiyQD0P4z, curlykrsty,8.493259,124.602211,,,,,,,,,,,,
o,f,0,,,,33, Omgeeeeeee so much of sweetness \ud83d \ude0d \ud83d \ude33 \ud83d \ude31 \ud83d \ude31 \ud83d \ude31 \ud83d \ude31 \ud83d \ude31 \ud83d \ude31 \n  \n \u00a9 @ Lovers in LA \ud83d \udc91 http://t.co/QI2y99wBF3, imangelacadavos,8.493273,124.639581,,,,,,,,,,,,
o,f,0,,,,9, Still so sleepy huhu I hate this 7am sched :((((, minkiat,8.493289,124.589803,,,,,,,,,,,,
o,f,0,,,,3, Kaigang &gt;.&lt;  , minkiat,8.493405,124.589639,,,,,,,,,,,,
o,f,0,,,,1, Wtf., behappyfaith,8.493407,124.604292,,,,,,,,,,,,
o,f,0,,,,4, @bigtikafriend: Wanderlust: A very strong and irresistable impulse or desire to travel the world. \n  \n #AmazingRacePHILIPPINES, behappyfaith,8.493408,124.604292,,,,,,,,,,,,
o,f,0,,,,15, @RealTalkFriend: RESPECT! RT if you agree. #WattpadPresentsPOSER http://t.co/W0AB3ZBgDX \ud83d \udc4f \ud83d \udc4c, behappyfaith,8.493408,124.604293,,,,,,,,,,,,
o,f,0,,,,27, Once you post up your opinions and thoughts on the Internet people are free to criticize it and entitled to their own opinion too. SOOO \ud83c \udf35, imSEthXY,8.493431,124.596253,,,,,,,,,,,,
o,f,0,,,,2, Good morning. :), angelashekinah,8.493529,124.613661,,,,,,,,,,,,
o,f,0,,,,23, Birds of the same feather flocks together but ur not even a bird. U are an organism lower than a fungi. \ud83d \ude4a, imSEthXY,8.493685,124.603454,,,,,,,,,,,,
o,f,0,,,,4, Good morning \u26c5 \ufe0f, imSEthXY,8.493777,124.603127,,,,,,,,,,,,
o,f,0,,,,4, http://t.co/quV3ZnSTkp, RoldanRio,8.494187,124.593679,,,,,,,,,,,,
o,f,0,,,,5, Wow.... http://t.co/pTTh9FVIaI, RoldanRio,8.494187,124.593679,,,,,,,,,,,,
o,f,0,e,,,21, sometimes when you sacrifice something precious you're not really losing it. you're just passing it on to someone else., pamgladys,8.494208,124.593727,,,,,,,,,,,,
o,f,0,,,,5, Kalami mulakaw ug balay oy, angelashekinah,8.494209,124.61178,,,,,,,,,,,,
o,f,0,,,,3, PAYDAY!!! \ud83d \ude01, jkdgm25,8.494711,124.626096,,,,,,,,,,,,
o,f,0,,,,5, No class today \ud83c \udf89, angelashekinah,8.494769,124.61454,,,,,,,,,,,,
o,f,0,,,,9, Pwde na sguro ko mag laag? Haha \ud83c \udfc3, angelashekinah,8.494854,124.614718,,,,,,,,,,,,
o,f,0,,,,7, Pwede nko mulaag. Haha \u261d \ud83d \ude01, angelashekinah,8.494854,124.614718,,,,,,,,,,,,
o,f,,,,,8, @karlitooocadiz: cramming at its finest again \ud83d \udc4c, angelashekinah,8.495169,124.611279,,,,,,,,,,,,
o,f,0,,,,8, Decide not to go to school today! #notfeelingwell, Lica_CoMc,8.495514,124.599785,,,,,,,,,,,,
o,f,0,,,,8, Decided not to go to school today! #notfeelingwell, Lica_CoMc,8.495514,124.599785,,,,,,,,,,,,
o,f,0,,,,5, Why http://t.co/Q2gsEERnSE, supermaaai,8.495759,124.623104,,,,,,,,,,,,
o,f,0,,,,26, Add RRL for Exp Psych \n Study for yet another long exam for Biology \n  \n Just \ud83d \ude33 one \ud83d \ude33 week \ud83d \ude33 more \ud83d \ude33, supermaaai,8.495762,124.623101,,,,,,,,,,,,
o,f,0,,,,13, Coffee + @KrisTVofficial = Happiness \ud83d \ude04 \ud83d \ude04 \ud83d \ude04 http://t.co/fffaNCSxZi, chenicechenita,8.496125,124.746662,,,,,,,,,,,,
o,f,0,,,,10, Do you believe in life after love haha throwback song, Miko_Aracid,8.496348,124.631236,,,,,,,,,,,,
o,f,0,,,,10, I'm at Racaza's Residence https://t.co/pXAaQLNarO, iSHANNbright,8.49643,124.613736,,,,,,,,,,,,
o,f,0,,,,15, I'm at Water District (COWD) in Cagayan de Oro City http://t.co/QYCcXMmiCj  , KAYCpykreme,8.496442,124.641033,,,,,,,,,,,,
o,f,0,,,,15, Teach me to trust in You with all of my heart. \ud83d \udc9d \ud83d \ude4f, Joowanne,8.496533,124.615065,,,,,,,,,,,,
o,f,0,,,,15, Teach me to trust in Youwi th all of my heart. \ud83d \udc9d \ud83d \ude4f, Joowanne,8.496533,124.615065,,,,,,,,,,,,
o,f,,,,,8, @_CollegeHumor_: Truth \ud83d \ude29 http://t.co/uYvx423F8o  , katethinthuan,8.496701,124.615029,,,,,,,,,,,,
o,f,0,c,,,4, Gwapo lge ni. Hahaha, katethinthuan,8.496701,124.615028,,,,,,,,,,,,
o,f,0,,,,1, Jwu  , katethinthuan,8.496701,124.615028,,,,,,,,,,,,
o,f,0,,,,5, Katulgon mn ko permi oy, katethinthuan,8.496701,124.615028,,,,,,,,,,,,
o,f,0,,,,8, We both know that we can't stay, katethinthuan,8.496701,124.615028,,,,,,,,,,,,
o,f,0,,,,3, Where on earth, katethinthuan,8.496701,124.615028,,,,,,,,,,,,
o,f,0,,,,10, @AIanHangover: I hope a bird shits on your face bitch., katethinthuan,8.496702,124.615028,,,,,,,,,,,,
o,f,0,,,,8, Just look at the mess we've made, katethinthuan,8.496702,124.615028,,,,,,,,,,,,
o,f,,,,,11, @sensualgifs: let's go on a date http://t.co/ADzAm5oAKo, katethinthuan,8.496703,124.61503,,,,,,,,,,,,
o,f,0,,,,9, It's best we let this go. Trust me, katethinthuan,8.496703,124.61503,,,,,,,,,,,,
o,f,0,,,,5, We're both to blame, katethinthuan,8.496703,124.61503,,,,,,,,,,,,
o,f,0,,,,1, zoom, katethinthuan,8.496703,124.61503,,,,,,,,,,,,
o,f,0,,,,41, Just got home and saw this.... Holiday Season coming up! Woot! \u2b50 \ufe0f \ud83c \udf89 \ud83d \ude0d \ud83c \udf32 \ud83c \udf20 \u26c4 \ufe0f \u2744 \ufe0f \ud83c \udf79 \ud83c \udf55 \ud83c \udf5d \ud83d \udc92 @ http://t.co/MJsjFgt8KQ http://t.co/6VbRsRvNko, vicmadz,8.497219,124.64366,,,,,,,,,,,,
o,f,,,,,18, @min_bernardo: having breakfast at Le Pain Quotidien @americana at brand with kuyadho \n and @jowz2010 http://t.co/3XY8HzU2om  , imevonngrace,8.497259,124.599285,,,,,,,,,,,,
o,f,0,,,,18, It's raining \u2614 \ufe0f \u2614 \ufe0f \u2614 \ufe0f (@ Puntod) https://t.co/KrMQ5ucCjM http://t.co/BGoyKjZtMz, FaithelenAmparo,8.497432,124.656921,,,,,,,,,,,,
o,f,0,e,?,,11, SISIG + Melon Shake. Heaven! @ Cecil's (XU) http://t.co/LMi7mLvCLx, Tereeyzaa,8.497588,124.621088,,,,,,,,,,,,
o,f,0,,,,10, Kath and DJ for SM Accessories :) http://t.co/A3zxw2e9Lv, OFCKNBuddiesCDO,8.497645,124.657179,,,,,,,,,,,,
o,f,0,,,,8, So perf &lt;3 http://t.co/qjgTyPrkaA, OFCKNBuddiesCDO,8.497656,124.657277,,,,,,,,,,,,
o,f,0,,,,4, Good morning \ud83d \ude04  , rpijmesa,8.497733,124.594148,,,,,,,,,,,,
o,f,0,,,,6, Good Morning \ud83d \ude0a \ud83d \udc4d, CollinSunga,8.49783,124.622895,,,,,,,,,,,,
o,f,0,,,,8, Happy birthday @porksisiig! Have a good one today! :), supermaaai,8.497947,124.6209,,,,,,,,,,,,
o,f,0,,,,8, @Lorzdc bakit nga ba malungkot? Hmm \ud83d \ude14, Flurpss,8.498357,124.621072,,,,,,,,,,,,
o,f,0,,,,10, @megawatirahayu1 oh it is to just casually talk to them:), tiiiyaaan,8.498377,124.747385,,,,,,,,,,,,
o,f,0,,,,15, Chillin \ud83d \udc4c \ud83d \ude00 \ud83d \ude00 haha! @ Polymedic Medical Plaza http://t.co/NBHRCAtB5w, BibiKharLs,8.498489,124.630178,,,,,,,,,,,,
o,f,0,,,,10, I'm at Tan's Residence https://t.co/wI9UbMIemA, CarlEdisonRTan,8.498662,124.591597,,,,,,,,,,,,
o,f,0,,,,11, I'm at Little Me Learning Center http://t.co/snosjeTb20  , KAYCpykreme,8.498914,124.634846,,,,,,,,,,,,
o,f,0,,,,15, @PINOY_QUOTES @MgaPatama @WagAssuming Hindi puro saya ang isipin. Kaya kayo tanga eh. \u270c \ud83d \udc4d, EllaSapong,8.499043,124.624721,,,,,,,,,,,,
o,f,0,,,,5, Goodmorning :)) http://t.co/eADOqDlVOe, EllaSapong,8.499043,124.624721,,,,,,,,,,,,
o,f,0,,,,10, I still fall for you everyday \u263a \ufe0f \ud83d \ude0d, marieyacon,8.500416,124.662266,,,,,,,,,,,,
o,f,0,,,,6, Sometimes change is what we need., marieyacon,8.500423,124.662227,,,,,,,,,,,,
o,f,0,,,,43, Best things in life are free: \n  \n \ud83d \ude0a Hugs \n \ud83d \ude03 Smiles \n \ud83d \udc6b Friends \n \ud83d \udc8b Kisses \n \ud83d \udc95 love \n \ud83d \udca4 sleep \n \ud83d \ude02 laughter \n \ud83d \udc6a Family \n \ud83d \ude4f GOD, marieyacon,8.500444,124.662252,,,,,,,,,,,,
o,f,0,,,,5, Exactlyyyyyyy http://t.co/GvULI5FfHU, marieyacon,8.500444,124.662239,,,,,,,,,,,,
o,f,0,,,,19, I fell in love with you. \n I don't know how. \n I don't know why. \n I just did., marieyacon,8.500444,124.662202,,,,,,,,,,,,
o,f,0,,,,11, I want someone who feels lucky to have me. \u2764 \ufe0f, marieyacon,8.500444,124.662278,,,,,,,,,,,,
o,f,0,t,,,13, Subukan mong agawin mahal ko eto gagawin ko sayo... http://t.co/kwunm4ocb4, marieyacon,8.500444,124.662214,,,,,,,,,,,,
o,f,0,,,,4, And i feel better, PatriciaEslao,8.5011,124.624105,,,,,,,,,,,,
o,f,0,,,,4, Cardio Pulmonary &lt;/3, PatriciaEslao,8.5011,124.624105,,,,,,,,,,,,
o,f,0,,,,1, Tachycardia, PatriciaEslao,8.5011,124.624105,,,,,,,,,,,,
o,f,0,,,,15, Fancy (feat. Charli XCX) by Iggy Azalea (at Brgy. Puerto) \u2014 https://t.co/TdZ6h3qwb7  , iamburgifierce,8.50233,124.75036,,,,,,,,,,,,
o,f,0,,,,15, jwu. Goodmorning fridaaay! (at KAHOA Kauswagan Cagayan de Oro City) \u2014 https://t.co/2KMlgejVXt  , loideeeey,8.50236,124.64548,,,,,,,,,,,,
o,f,0,,,,15, Saw the video and it was badass \ud83d \udc4a haha now I can finally sleep, keizzza,8.502492,124.663717,,,,,,,,,,,,
o,f,,,,,19, @LyricsThatULove: Don't worry bout a thing cause every little thing gonna be all right. -Bob Marely \ud83d \udc4d \ud83c \udfb6 \ud83c \udfb5, itsmedianne1707,8.502622,124.659871,,,,,,,,,,,,
o,f,,,,,23, @LyricsThatULove: I can't say hello to you and risk another goodbye. -Taylor Swift \ud83d \ude1e \ud83c \udfb6, itsmedianne1707,8.502622,124.659872,,,,,,,,,,,,
o,f,,,,,18, @LyricsThatULove: \u201cYou can't expect me to be fine I don't expect you to care. -Maroon 5 \u2660, itsmedianne1707,8.502622,124.659872,,,,,,,,,,,,
o,f,,,,,23, @wordsofhumans: When times get tough remember it's times like these that teach us the most valuable lessons and help us grow #GoodMorning, itsmedianne1707,8.502622,124.659872,,,,,,,,,,,,
o,f,,,,,24, @wordsofhumans: You cannot grow unless you are willing to change. You will never improve yourself if you cling to what used to be #exactly, itsmedianne1707,8.502622,124.659871,,,,,,,,,,,,
o,f,0,,,,1, Hapdos, iammekristine,8.502707,124.630529,,,,,,,,,,,,
o,f,0,,,,3, polymedic medical plaza , BEALOGYii,8.502965,124.627113,,,,,,,,,,,,
o,f,0,,,,36, @Fyfi80aral: Starring Nonie Buencamino and introducing Maris Racal i was like \ud83d \udc4f \ud83d \udc4f \ud83d \udc4f \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d we're so proud of you @MARSTELLARACAL \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d, DanRisForever,8.503287,124.306775,,,,,,,,,,,,
o,f,0,,,,4, @kiten16: woah MarisRacal OnMMKAbangan, DanRisForever,8.503287,124.306775,,,,,,,,,,,,
o,f,0,,,,12, off to IC. \n #yesterday #lateupload @ Iligan City http://t.co/CNEdkDIZDF  , akosiTOOKiP,8.503912,124.607077,,,,,,,,,,,,
o,f,0,,,,6, Goodnight finally \u263a \ufe0f \ud83d \udca4, KCamillePalacio,8.504256,124.632314,,,,,,,,,,,,
o,f,0,,,,17, Only you can give me that feeling. \ud83d \ude0d \ud83d \ude01 \u263a \ufe0f \ud83d \ude0a \ud83d \ude18, AyingCaesar,8.504358,124.637336,,,,,,,,,,,,
o,f,0,,,,0, @, pnu_o,8.504451,124.638603,,,,,,,,,,,,
o,f,0,,,,18, I'm at VjANDEP Bakeshop in Cagayan de Oro City Misamis Oriental Northern Mindanao http://t.co/n9xMWSptSY , itsCahWen,8.504594,124.622348,,,,,,,,,,,,
o,f,0,,,,2, Bitch Boguz, JianEXE,8.504641,124.606473,,,,,,,,,,,,
o,f,0,,,,1, HAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH, JianEXE,8.504641,124.606474,,,,,,,,,,,,
o,f,0,,,,27, He's a good time cowboy cassanova leanin up against the record machine \n Looks like a cool drink of water but he's candy coated with misery~, JianEXE,8.504641,124.606473,,,,,,,,,,,,
o,f,0,,,,3, Isoga oy hahahaha, JianEXE,8.504641,124.606474,,,,,,,,,,,,
o,f,0,,,,2, Tragic bish, JianEXE,8.504641,124.606473,,,,,,,,,,,,
o,f,0,,,,6, Trashy bitch in classy clothes hahahahahahahah, JianEXE,8.504641,124.606474,,,,,,,,,,,,
o,f,0,,,,3, Patatas memes hahhaahahaahaaahahhahahaha, JianEXE,8.504676,124.606446,,,,,,,,,,,,
o,f,0,,,,6, @karlitooocadiz: cramming at its finest again, JianEXE,8.504683,124.606445,,,,,,,,,,,,
o,f,0,,,,5, @Manifestoes when will that be?, yammy_gwapo20,8.504999,124.639215,,,,,,,,,,,,
o,f,0,,,,4, @DianaKaith di pa hahaha, ClouienotChloe,8.505463,124.634988,,,,,,,,,,,,
o,f,0,,,,1, Deeeeeeym!, ClouienotChloe,8.505464,124.634988,,,,,,,,,,,,
o,f,0,,,,1, mclovin, ClouienotChloe,8.505464,124.634988,,,,,,,,,,,,
o,f,0,,,,3, Nw: the notebook, ClouienotChloe,8.505464,124.634988,,,,,,,,,,,,
o,f,0,,,,8, What can I do??? http://t.co/tudsTDR1J1, swag19a,8.505465,124.639199,,,,,,,,,,,,
o,f,0,,,,17, I'm at Land Transportation Office in Cagayan de Oro City Misamis Oriental https://t.co/MHnK7Qb5Ai, jmlupeba,8.505958,124.60854,,,,,,,,,,,,
o,f,0,,,,15, \ud83d \ude04 \ud83d \ude03 \ud83d \ude01 \ud83d \ude02 \ud83d \ude0c \u263a \ud83d \ude0a \ud83d \ude03, shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,10, and I wonder if I've ever crossed your mind~  , shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,12, Good luck Block B! Kaya lage na ninyo inyong defense. \ud83d \ude09, shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,26, Instead of helping Harry and asking him if he is alright instead they took photos. I've lost my faith in humanity. http://t.co/8a3FMbnCqS, shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,7, Lady Antebellum songs for this morning \u263a  , shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,5, mag-ulan unta para tsada  , shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,0,,,,4, Shameless people. \ud83d \ude13, shashaaaaai,8.506152,124.753809,,,,,,,,,,,,
o,f,,c,,,16, maypa jud akong kuya ug amahan naa pa'y labot nako. Intawon kahilakon ko \ud83d \ude2d, shashaaaaai,8.506176,124.753785,,,,,,,,,,,,
o,f,0,,,,27, You are the Poorest Person when you can't afford to SMILE where in fact \n it's for FREE \ud83d \ude03 \n Good \u2026 http://t.co/FQ1jZ3DJGL, imangelacadavos,8.50646,124.641558,,,,,,,,,,,,
o,f,0,,,,4, http://t.co/zVmd0pp9To, TheStanAnderson,8.506783,124.757013,,,,,,,,,,,,
o,f,,,,,15, My dream is to perform in front of that big crowd. http://t.co/HFCE5uncKB, TheStanAnderson,8.506798,124.757012,,,,,,,,,,,,
o,f,0,,,,7, Or why did this life picked me?, TheStanAnderson,8.506798,124.757012,,,,,,,,,,,,
o,f,0,,,,5, Someone needs to help me. :(, TheStanAnderson,8.506798,124.757012,,,,,,,,,,,,
o,f,0,,,,9, Why did I ever picked this kind of life?, TheStanAnderson,8.506798,124.757012,,,,,,,,,,,,
o,f,0,,,,5, Enjoyed your video. Thanks for sharing. Xoxo haha!, TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
o,f,,,,,8, Dang. :( http://t.co/znrso1qJJK, TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
o,f,0,,,,10, I never knew we had this. http://t.co/OIBMm975Mk, TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
o,f,0,,,,11, I want to watch a horror movie. :( I should go out., TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
o,f,0,,,,10, Look at her. \ud83d \ude30 #Awkward http://t.co/0berh7xPZB, TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
o,f,0,,,,3, Now watching Purge. :), TheStanAnderson,8.506799,124.757011,,,,,,,,,,,,
